filename,filepath,label,category,subdirectory
AU_TS_V_083.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_083.bmp,0,authentic_Au-TS-V,Au-TS-V
SP_S_020.bmp,./data\ImSpliceDataset\Sp-S\SP_S_020.bmp,1,forged_Sp-S,Sp-S
AU_TS_O_136.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_136.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_TS_H_018.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_018.bmp,0,authentic_Au-TS-H,Au-TS-H
SP_TT_O_102.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_102.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_TS_O_077.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_077.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_S_038.bmp,./data\ImSpliceDataset\Sp-S\SP_S_038.bmp,1,forged_Sp-S,Sp-S
AU_T_010.bmp,./data\ImSpliceDataset\Au-T\AU_T_010.bmp,0,authentic_Au-T,Au-T
SP_SS_H_011.bmp,./data\ImSpliceDataset\Sp-SS-H\SP_SS_H_011.bmp,1,forged_Sp-SS-H,Sp-SS-H
SP_T_016.bmp,./data\ImSpliceDataset\Sp-T\SP_T_016.bmp,1,forged_Sp-T,Sp-T
AU_T_001.bmp,./data\ImSpliceDataset\Au-T\AU_T_001.bmp,0,authentic_Au-T,Au-T
AU_TT_O_009.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_009.bmp,0,authentic_Au-TT-O,Au-TT-O
AU_T_022.bmp,./data\ImSpliceDataset\Au-T\AU_T_022.bmp,0,authentic_Au-T,Au-T
SP_TS_O_119.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_119.bmp,1,forged_Sp-TS-O,Sp-TS-O
SP_TT_O_068.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_068.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_TS_V_006.bmp,./data\ImSpliceDataset\Sp-TS-V\SP_TS_V_006.bmp,1,forged_Sp-TS-V,Sp-TS-V
SP_T_089.bmp,./data\ImSpliceDataset\Sp-T\SP_T_089.bmp,1,forged_Sp-T,Sp-T
AU_TT_V_002.bmp,./data\ImSpliceDataset\Au-TT-V\AU_TT_V_002.bmp,0,authentic_Au-TT-V,Au-TT-V
SP_TT_O_121.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_121.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_SS_O_046.bmp,./data\ImSpliceDataset\Au-SS-O\AU_SS_O_046.bmp,0,authentic_Au-SS-O,Au-SS-O
AU_TS_O_111.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_111.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_SS_H_004.bmp,./data\ImSpliceDataset\Sp-SS-H\SP_SS_H_004.bmp,1,forged_Sp-SS-H,Sp-SS-H
AU_SS_O_013.bmp,./data\ImSpliceDataset\Au-SS-O\AU_SS_O_013.bmp,0,authentic_Au-SS-O,Au-SS-O
AU_TS_H_019.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_019.bmp,0,authentic_Au-TS-H,Au-TS-H
SP_T_056.bmp,./data\ImSpliceDataset\Sp-T\SP_T_056.bmp,1,forged_Sp-T,Sp-T
SP_TS_O_151.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_151.bmp,1,forged_Sp-TS-O,Sp-TS-O
SP_T_041.bmp,./data\ImSpliceDataset\Sp-T\SP_T_041.bmp,1,forged_Sp-T,Sp-T
SP_TT_O_060.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_060.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_TS_O_123.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_123.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_TS_O_037.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_037.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TT_O_078.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_078.bmp,0,authentic_Au-TT-O,Au-TT-O
AU_SS_V_024.bmp,./data\ImSpliceDataset\Au-SS-V\AU_SS_V_024.bmp,0,authentic_Au-SS-V,Au-SS-V
SP_TT_O_130.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_130.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_TT_O_081.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_081.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_TT_H_046.bmp,./data\ImSpliceDataset\Au-TT-H\AU_TT_H_046.bmp,0,authentic_Au-TT-H,Au-TT-H
AU_TS_O_088.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_088.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_SS_O_009.bmp,./data\ImSpliceDataset\Sp-SS-O\SP_SS_O_009.bmp,1,forged_Sp-SS-O,Sp-SS-O
SP_TT_H_054.bmp,./data\ImSpliceDataset\Sp-TT-H\SP_TT_H_054.bmp,1,forged_Sp-TT-H,Sp-TT-H
AU_TS_V_070.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_070.bmp,0,authentic_Au-TS-V,Au-TS-V
SP_T_097.bmp,./data\ImSpliceDataset\Sp-T\SP_T_097.bmp,1,forged_Sp-T,Sp-T
AU_SS_O_071.bmp,./data\ImSpliceDataset\Au-SS-O\AU_SS_O_071.bmp,0,authentic_Au-SS-O,Au-SS-O
SP_SS_O_064.bmp,./data\ImSpliceDataset\Sp-SS-O\SP_SS_O_064.bmp,1,forged_Sp-SS-O,Sp-SS-O
AU_S_H_050.bmp,./data\ImSpliceDataset\Au-SS-H\AU_S_H_050.bmp,0,authentic_Au-SS-H,Au-SS-H
SP_TS_H_054.bmp,./data\ImSpliceDataset\Sp-TS-H\SP_TS_H_054.bmp,1,forged_Sp-TS-H,Sp-TS-H
SP_TS_O_186.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_186.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_O_035.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_035.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_T_053.bmp,./data\ImSpliceDataset\Au-T\AU_T_053.bmp,0,authentic_Au-T,Au-T
AU_TS_O_004.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_004.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_TS_O_027.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_027.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_O_121.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_121.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_T_003.bmp,./data\ImSpliceDataset\Au-T\AU_T_003.bmp,0,authentic_Au-T,Au-T
SP_TS_O_057.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_057.bmp,1,forged_Sp-TS-O,Sp-TS-O
SP_TT_O_084.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_084.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_TS_O_137.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_137.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_V_006.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_006.bmp,0,authentic_Au-TS-V,Au-TS-V
SP_TT_O_075.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_075.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_TT_O_099.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_099.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_S_043.bmp,./data\ImSpliceDataset\Au-S\AU_S_043.bmp,0,authentic_Au-S,Au-S
SP_TS_H_006.bmp,./data\ImSpliceDataset\Sp-TS-H\SP_TS_H_006.bmp,1,forged_Sp-TS-H,Sp-TS-H
AU_TS_H_070.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_070.bmp,0,authentic_Au-TS-H,Au-TS-H
AU_TT_O_068.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_068.bmp,0,authentic_Au-TT-O,Au-TT-O
SP_TS_V_038.bmp,./data\ImSpliceDataset\Sp-TS-V\SP_TS_V_038.bmp,1,forged_Sp-TS-V,Sp-TS-V
SP_TS_H_041.bmp,./data\ImSpliceDataset\Sp-TS-H\SP_TS_H_041.bmp,1,forged_Sp-TS-H,Sp-TS-H
SP_TS_V_042.bmp,./data\ImSpliceDataset\Sp-TS-V\SP_TS_V_042.bmp,1,forged_Sp-TS-V,Sp-TS-V
SP_SS_O_026.bmp,./data\ImSpliceDataset\Sp-SS-O\SP_SS_O_026.bmp,1,forged_Sp-SS-O,Sp-SS-O
AU_TS_H_007.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_007.bmp,0,authentic_Au-TS-H,Au-TS-H
AU_S_042.bmp,./data\ImSpliceDataset\Au-S\AU_S_042.bmp,0,authentic_Au-S,Au-S
AU_T_124.bmp,./data\ImSpliceDataset\Au-T\AU_T_124.bmp,0,authentic_Au-T,Au-T
AU_TT_O_031.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_031.bmp,0,authentic_Au-TT-O,Au-TT-O
SP_T_019.bmp,./data\ImSpliceDataset\Sp-T\SP_T_019.bmp,1,forged_Sp-T,Sp-T
AU_T_043.bmp,./data\ImSpliceDataset\Au-T\AU_T_043.bmp,0,authentic_Au-T,Au-T
SP_SS_O_023.bmp,./data\ImSpliceDataset\Sp-SS-O\SP_SS_O_023.bmp,1,forged_Sp-SS-O,Sp-SS-O
AU_TS_V_069.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_069.bmp,0,authentic_Au-TS-V,Au-TS-V
AU_TS_H_053.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_053.bmp,0,authentic_Au-TS-H,Au-TS-H
AU_TS_O_086.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_086.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_TT_H_041.bmp,./data\ImSpliceDataset\Sp-TT-H\SP_TT_H_041.bmp,1,forged_Sp-TT-H,Sp-TT-H
SP_TS_H_014.bmp,./data\ImSpliceDataset\Sp-TS-H\SP_TS_H_014.bmp,1,forged_Sp-TS-H,Sp-TS-H
SP_TT_V_017.bmp,./data\ImSpliceDataset\Sp-TT-V\SP_TT_V_017.bmp,1,forged_Sp-TT-V,Sp-TT-V
AU_SS_O_009.bmp,./data\ImSpliceDataset\Au-SS-O\AU_SS_O_009.bmp,0,authentic_Au-SS-O,Au-SS-O
AU_S_020.bmp,./data\ImSpliceDataset\Au-S\AU_S_020.bmp,0,authentic_Au-S,Au-S
AU_TS_O_034.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_034.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_SS_H_001.bmp,./data\ImSpliceDataset\Sp-SS-H\SP_SS_H_001.bmp,1,forged_Sp-SS-H,Sp-SS-H
AU_TS_O_134.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_134.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_S_H_032.bmp,./data\ImSpliceDataset\Au-SS-H\AU_S_H_032.bmp,0,authentic_Au-SS-H,Au-SS-H
AU_S_051.bmp,./data\ImSpliceDataset\Au-S\AU_S_051.bmp,0,authentic_Au-S,Au-S
AU_TT_V_035.bmp,./data\ImSpliceDataset\Au-TT-V\AU_TT_V_035.bmp,0,authentic_Au-TT-V,Au-TT-V
SP_TS_H_064.bmp,./data\ImSpliceDataset\Sp-TS-H\SP_TS_H_064.bmp,1,forged_Sp-TS-H,Sp-TS-H
SP_SS_O_048.bmp,./data\ImSpliceDataset\Sp-SS-O\SP_SS_O_048.bmp,1,forged_Sp-SS-O,Sp-SS-O
SP_TS_V_011.bmp,./data\ImSpliceDataset\Sp-TS-V\SP_TS_V_011.bmp,1,forged_Sp-TS-V,Sp-TS-V
SP_TT_O_027.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_027.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_TT_H_047.bmp,./data\ImSpliceDataset\Sp-TT-H\SP_TT_H_047.bmp,1,forged_Sp-TT-H,Sp-TT-H
SP_TT_H_064.bmp,./data\ImSpliceDataset\Sp-TT-H\SP_TT_H_064.bmp,1,forged_Sp-TT-H,Sp-TT-H
AU_TT_H_050.bmp,./data\ImSpliceDataset\Au-TT-H\AU_TT_H_050.bmp,0,authentic_Au-TT-H,Au-TT-H
AU_TS_H_101.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_101.bmp,0,authentic_Au-TS-H,Au-TS-H
SP_TS_V_040.bmp,./data\ImSpliceDataset\Sp-TS-V\SP_TS_V_040.bmp,1,forged_Sp-TS-V,Sp-TS-V
SP_TT_O_126.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_126.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_T_038.bmp,./data\ImSpliceDataset\Au-T\AU_T_038.bmp,0,authentic_Au-T,Au-T
SP_TT_H_046.bmp,./data\ImSpliceDataset\Sp-TT-H\SP_TT_H_046.bmp,1,forged_Sp-TT-H,Sp-TT-H
SP_TS_O_041.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_041.bmp,1,forged_Sp-TS-O,Sp-TS-O
SP_SS_H_038.bmp,./data\ImSpliceDataset\Sp-SS-H\SP_SS_H_038.bmp,1,forged_Sp-SS-H,Sp-SS-H
AU_S_H_016.bmp,./data\ImSpliceDataset\Au-SS-H\AU_S_H_016.bmp,0,authentic_Au-SS-H,Au-SS-H
SP_TS_O_006.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_006.bmp,1,forged_Sp-TS-O,Sp-TS-O
SP_S_014.bmp,./data\ImSpliceDataset\Sp-S\SP_S_014.bmp,1,forged_Sp-S,Sp-S
SP_S_053.bmp,./data\ImSpliceDataset\Sp-S\SP_S_053.bmp,1,forged_Sp-S,Sp-S
SP_TS_O_088.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_088.bmp,1,forged_Sp-TS-O,Sp-TS-O
SP_TT_O_052.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_052.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_TS_H_060.bmp,./data\ImSpliceDataset\Sp-TS-H\SP_TS_H_060.bmp,1,forged_Sp-TS-H,Sp-TS-H
SP_TS_V_030.bmp,./data\ImSpliceDataset\Sp-TS-V\SP_TS_V_030.bmp,1,forged_Sp-TS-V,Sp-TS-V
AU_TS_O_131.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_131.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_TT_V_007.bmp,./data\ImSpliceDataset\Sp-TT-V\SP_TT_V_007.bmp,1,forged_Sp-TT-V,Sp-TT-V
AU_TS_O_080.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_080.bmp,0,authentic_Au-TS-O,Au-TS-O
SP_T_026.bmp,./data\ImSpliceDataset\Sp-T\SP_T_026.bmp,1,forged_Sp-T,Sp-T
SP_TS_H_020.bmp,./data\ImSpliceDataset\Sp-TS-H\SP_TS_H_020.bmp,1,forged_Sp-TS-H,Sp-TS-H
SP_TT_O_123.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_123.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_T_037.bmp,./data\ImSpliceDataset\Au-T\AU_T_037.bmp,0,authentic_Au-T,Au-T
AU_TS_V_035.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_035.bmp,0,authentic_Au-TS-V,Au-TS-V
SP_TS_O_184.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_184.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_H_058.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_058.bmp,0,authentic_Au-TS-H,Au-TS-H
SP_TT_V_026.bmp,./data\ImSpliceDataset\Sp-TT-V\SP_TT_V_026.bmp,1,forged_Sp-TT-V,Sp-TT-V
AU_TS_O_132.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_132.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_TS_O_183.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_183.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_S_040.bmp,./data\ImSpliceDataset\Au-S\AU_S_040.bmp,0,authentic_Au-S,Au-S
AU_TS_V_032.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_032.bmp,0,authentic_Au-TS-V,Au-TS-V
AU_TT_O_041.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_041.bmp,0,authentic_Au-TT-O,Au-TT-O
AU_TT_H_027.bmp,./data\ImSpliceDataset\Au-TT-H\AU_TT_H_027.bmp,0,authentic_Au-TT-H,Au-TT-H
AU_TS_V_059.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_059.bmp,0,authentic_Au-TS-V,Au-TS-V
AU_TS_O_012.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_012.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_TT_H_036.bmp,./data\ImSpliceDataset\Au-TT-H\AU_TT_H_036.bmp,0,authentic_Au-TT-H,Au-TT-H
SP_SS_V_013.bmp,./data\ImSpliceDataset\Sp-SS-V\SP_SS_V_013.bmp,1,forged_Sp-SS-V,Sp-SS-V
AU_T_098.bmp,./data\ImSpliceDataset\Au-T\AU_T_098.bmp,0,authentic_Au-T,Au-T
SP_TS_O_038.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_038.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_T_091.bmp,./data\ImSpliceDataset\Au-T\AU_T_091.bmp,0,authentic_Au-T,Au-T
SP_TT_O_152.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_152.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_SS_V_003.bmp,./data\ImSpliceDataset\Sp-SS-V\SP_SS_V_003.bmp,1,forged_Sp-SS-V,Sp-SS-V
AU_SS_V_030.bmp,./data\ImSpliceDataset\Au-SS-V\AU_SS_V_030.bmp,0,authentic_Au-SS-V,Au-SS-V
SP_TS_O_081.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_081.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TT_H_025.bmp,./data\ImSpliceDataset\Au-TT-H\AU_TT_H_025.bmp,0,authentic_Au-TT-H,Au-TT-H
SP_S_046.bmp,./data\ImSpliceDataset\Sp-S\SP_S_046.bmp,1,forged_Sp-S,Sp-S
AU_TS_H_030.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_030.bmp,0,authentic_Au-TS-H,Au-TS-H
AU_T_083.bmp,./data\ImSpliceDataset\Au-T\AU_T_083.bmp,0,authentic_Au-T,Au-T
SP_TS_V_029.bmp,./data\ImSpliceDataset\Sp-TS-V\SP_TS_V_029.bmp,1,forged_Sp-TS-V,Sp-TS-V
AU_S_H_029.bmp,./data\ImSpliceDataset\Au-SS-H\AU_S_H_029.bmp,0,authentic_Au-SS-H,Au-SS-H
SP_SS_O_042.bmp,./data\ImSpliceDataset\Sp-SS-O\SP_SS_O_042.bmp,1,forged_Sp-SS-O,Sp-SS-O
AU_S_049.bmp,./data\ImSpliceDataset\Au-S\AU_S_049.bmp,0,authentic_Au-S,Au-S
SP_SS_O_034.bmp,./data\ImSpliceDataset\Sp-SS-O\SP_SS_O_034.bmp,1,forged_Sp-SS-O,Sp-SS-O
AU_TS_H_086.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_086.bmp,0,authentic_Au-TS-H,Au-TS-H
AU_S_H_003.bmp,./data\ImSpliceDataset\Au-SS-H\AU_S_H_003.bmp,0,authentic_Au-SS-H,Au-SS-H
AU_TT_V_005.bmp,./data\ImSpliceDataset\Au-TT-V\AU_TT_V_005.bmp,0,authentic_Au-TT-V,Au-TT-V
AU_SS_V_038.bmp,./data\ImSpliceDataset\Au-SS-V\AU_SS_V_038.bmp,0,authentic_Au-SS-V,Au-SS-V
AU_TS_O_162.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_162.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_T_067.bmp,./data\ImSpliceDataset\Au-T\AU_T_067.bmp,0,authentic_Au-T,Au-T
SP_TT_O_153.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_153.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_TT_O_059.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_059.bmp,0,authentic_Au-TT-O,Au-TT-O
AU_TT_V_025.bmp,./data\ImSpliceDataset\Au-TT-V\AU_TT_V_025.bmp,0,authentic_Au-TT-V,Au-TT-V
SP_TT_O_088.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_088.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_SS_V_004.bmp,./data\ImSpliceDataset\Sp-SS-V\SP_SS_V_004.bmp,1,forged_Sp-SS-V,Sp-SS-V
AU_TT_O_044.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_044.bmp,0,authentic_Au-TT-O,Au-TT-O
SP_T_100.bmp,./data\ImSpliceDataset\Sp-T\SP_T_100.bmp,1,forged_Sp-T,Sp-T
SP_SS_O_008.bmp,./data\ImSpliceDataset\Sp-SS-O\SP_SS_O_008.bmp,1,forged_Sp-SS-O,Sp-SS-O
SP_T_050.bmp,./data\ImSpliceDataset\Sp-T\SP_T_050.bmp,1,forged_Sp-T,Sp-T
SP_TS_V_003.bmp,./data\ImSpliceDataset\Sp-TS-V\SP_TS_V_003.bmp,1,forged_Sp-TS-V,Sp-TS-V
SP_TS_O_078.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_078.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_H_056.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_056.bmp,0,authentic_Au-TS-H,Au-TS-H
SP_T_082.bmp,./data\ImSpliceDataset\Sp-T\SP_T_082.bmp,1,forged_Sp-T,Sp-T
AU_TS_V_009.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_009.bmp,0,authentic_Au-TS-V,Au-TS-V
SP_S_012.bmp,./data\ImSpliceDataset\Sp-S\SP_S_012.bmp,1,forged_Sp-S,Sp-S
AU_TT_O_081.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_081.bmp,0,authentic_Au-TT-O,Au-TT-O
SP_T_087.bmp,./data\ImSpliceDataset\Sp-T\SP_T_087.bmp,1,forged_Sp-T,Sp-T
SP_TT_O_042.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_042.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_TT_O_060.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_060.bmp,0,authentic_Au-TT-O,Au-TT-O
AU_TT_O_048.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_048.bmp,0,authentic_Au-TT-O,Au-TT-O
SP_TS_O_114.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_114.bmp,1,forged_Sp-TS-O,Sp-TS-O
AU_TS_V_005.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_005.bmp,0,authentic_Au-TS-V,Au-TS-V
AU_SS_O_048.bmp,./data\ImSpliceDataset\Au-SS-O\AU_SS_O_048.bmp,0,authentic_Au-SS-O,Au-SS-O
SP_TT_O_005.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_005.bmp,1,forged_Sp-TT-O,Sp-TT-O
AU_S_H_031.bmp,./data\ImSpliceDataset\Au-SS-H\AU_S_H_031.bmp,0,authentic_Au-SS-H,Au-SS-H
AU_TS_O_160.bmp,./data\ImSpliceDataset\Au-TS-O\AU_TS_O_160.bmp,0,authentic_Au-TS-O,Au-TS-O
AU_TS_H_010.bmp,./data\ImSpliceDataset\Au-TS-H\AU_TS_H_010.bmp,0,authentic_Au-TS-H,Au-TS-H
SP_S_044.bmp,./data\ImSpliceDataset\Sp-S\SP_S_044.bmp,1,forged_Sp-S,Sp-S
AU_S_036.bmp,./data\ImSpliceDataset\Au-S\AU_S_036.bmp,0,authentic_Au-S,Au-S
SP_TT_V_047.bmp,./data\ImSpliceDataset\Sp-TT-V\SP_TT_V_047.bmp,1,forged_Sp-TT-V,Sp-TT-V
AU_S_018.bmp,./data\ImSpliceDataset\Au-S\AU_S_018.bmp,0,authentic_Au-S,Au-S
AU_SS_V_034.bmp,./data\ImSpliceDataset\Au-SS-V\AU_SS_V_034.bmp,0,authentic_Au-SS-V,Au-SS-V
SP_SS_V_001.bmp,./data\ImSpliceDataset\Sp-SS-V\SP_SS_V_001.bmp,1,forged_Sp-SS-V,Sp-SS-V
AU_TS_V_082.bmp,./data\ImSpliceDataset\Au-TS-V\AU_TS_V_082.bmp,0,authentic_Au-TS-V,Au-TS-V
SP_T_126.bmp,./data\ImSpliceDataset\Sp-T\SP_T_126.bmp,1,forged_Sp-T,Sp-T
AU_SS_O_011.bmp,./data\ImSpliceDataset\Au-SS-O\AU_SS_O_011.bmp,0,authentic_Au-SS-O,Au-SS-O
SP_SS_H_006.bmp,./data\ImSpliceDataset\Sp-SS-H\SP_SS_H_006.bmp,1,forged_Sp-SS-H,Sp-SS-H
SP_SS_O_031.bmp,./data\ImSpliceDataset\Sp-SS-O\SP_SS_O_031.bmp,1,forged_Sp-SS-O,Sp-SS-O
SP_S_028.bmp,./data\ImSpliceDataset\Sp-S\SP_S_028.bmp,1,forged_Sp-S,Sp-S
AU_SS_O_036.bmp,./data\ImSpliceDataset\Au-SS-O\AU_SS_O_036.bmp,0,authentic_Au-SS-O,Au-SS-O
AU_T_011.bmp,./data\ImSpliceDataset\Au-T\AU_T_011.bmp,0,authentic_Au-T,Au-T
AU_TT_O_082.bmp,./data\ImSpliceDataset\Au-TT-O\AU_TT_O_082.bmp,0,authentic_Au-TT-O,Au-TT-O
SP_T_084.bmp,./data\ImSpliceDataset\Sp-T\SP_T_084.bmp,1,forged_Sp-T,Sp-T
AU_SS_V_036.bmp,./data\ImSpliceDataset\Au-SS-V\AU_SS_V_036.bmp,0,authentic_Au-SS-V,Au-SS-V
SP_TS_O_126.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_126.bmp,1,forged_Sp-TS-O,Sp-TS-O
SP_TT_O_046.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_046.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_TS_O_112.bmp,./data\ImSpliceDataset\Sp-TS-O\SP_TS_O_112.bmp,1,forged_Sp-TS-O,Sp-TS-O
SP_TT_V_006.bmp,./data\ImSpliceDataset\Sp-TT-V\SP_TT_V_006.bmp,1,forged_Sp-TT-V,Sp-TT-V
SP_TT_O_062.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_062.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_TT_O_168.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_168.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_TT_O_140.bmp,./data\ImSpliceDataset\Sp-TT-O\SP_TT_O_140.bmp,1,forged_Sp-TT-O,Sp-TT-O
SP_TS_H_055.bmp,./data\ImSpliceDataset\Sp-TS-H\SP_TS_H_055.bmp,1,forged_Sp-TS-H,Sp-TS-H
